Datetime,Colour,sin_hour,cos_hour,sin_day,cos_day
2021-12-23 00:00:00,0.1937599076190475,0.0,1.0,-0.9945218953682734,0.10452846326765299
2021-12-23 01:00:00,0.2009985861904761,0.25881904510252074,0.9659258262890683,-0.9945218953682734,0.10452846326765299
2021-12-23 02:00:00,0.2070737623809522,0.49999999999999994,0.8660254037844387,-0.9945218953682734,0.10452846326765299
2021-12-23 03:00:00,0.214102447142857,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.10452846326765299
2021-12-23 04:00:00,0.2137026042857141,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299
2021-12-23 05:00:00,0.2125289876190474,0.9659258262890683,0.25881904510252074,-0.9945218953682734,0.10452846326765299
2021-12-23 06:00:00,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299
2021-12-23 07:00:00,0.1736661961904759,0.9659258262890683,-0.25881904510252063,-0.9945218953682734,0.10452846326765299
2021-12-23 08:00:00,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.10452846326765299
2021-12-23 09:00:00,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.10452846326765299
2021-12-23 10:00:00,1.129398429047619,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299
2021-12-23 11:00:00,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.10452846326765299
2021-12-23 12:00:00,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.10452846326765299
2021-12-23 13:00:00,0.2390285066666664,-0.2588190451025208,-0.9659258262890683,-0.9945218953682734,0.10452846326765299
2021-12-23 14:00:00,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.10452846326765299
2021-12-23 15:00:00,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.10452846326765299
2021-12-23 16:00:00,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.10452846326765299
2021-12-23 17:00:00,0.3081333619047617,-0.9659258262890683,-0.25881904510252063,-0.9945218953682734,0.10452846326765299
2021-12-23 18:00:00,0.3125197909523807,-1.0,-1.8369701987210297e-16,-0.9945218953682734,0.10452846326765299
2021-12-23 19:00:00,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.10452846326765299
2021-12-23 20:00:00,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299
2021-12-23 21:00:00,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.10452846326765299
2021-12-23 22:00:00,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.10452846326765299
2021-12-23 23:00:00,0.2176434266666665,-0.25881904510252157,0.9659258262890681,-0.9945218953682734,0.10452846326765299
2021-12-24 00:00:00,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.30901699437494723
2021-12-24 01:00:00,0.2100142247619046,0.25881904510252074,0.9659258262890683,-0.9510565162951536,0.30901699437494723
2021-12-24 02:00:00,0.2286965419047618,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723
2021-12-24 03:00:00,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.30901699437494723
2021-12-24 04:00:00,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723
2021-12-24 05:00:00,0.2475719247619045,0.9659258262890683,0.25881904510252074,-0.9510565162951536,0.30901699437494723
2021-12-24 06:00:00,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723
2021-12-24 07:00:00,0.2283950504761903,0.9659258262890683,-0.25881904510252063,-0.9510565162951536,0.30901699437494723
2021-12-24 08:00:00,0.228780416190476,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723
2021-12-24 09:00:00,0.2315316419047617,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,0.30901699437494723
2021-12-24 10:00:00,0.235102486190476,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723
2021-12-24 11:00:00,0.2371534233333331,0.258819045102521,-0.9659258262890682,-0.9510565162951536,0.30901699437494723
2021-12-24 12:00:00,0.2619927433333332,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723
2021-12-24 13:00:00,0.3058760366666665,-0.2588190451025208,-0.9659258262890683,-0.9510565162951536,0.30901699437494723
2021-12-24 14:00:00,0.3085539823809522,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723
2021-12-24 15:00:00,0.2691666985714284,-0.7071067811865471,-0.7071067811865479,-0.9510565162951536,0.30901699437494723
2021-12-24 16:00:00,0.2336497780952379,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723
2021-12-24 17:00:00,0.2300368014285712,-0.9659258262890683,-0.25881904510252063,-0.9510565162951536,0.30901699437494723
2021-12-24 18:00:00,0.2251313219047617,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723
2021-12-24 19:00:00,0.2216412066666664,-0.9659258262890684,0.2588190451025203,-0.9510565162951536,0.30901699437494723
2021-12-24 20:00:00,0.2194190533333331,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723
2021-12-24 21:00:00,0.2189408719047617,-0.7071067811865477,0.7071067811865474,-0.9510565162951536,0.30901699437494723
