,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,2.19459,2.0665,0.7491,1.04079,1.6205
Exp2,2.4746,2.14112,1.47581,0.95399,1.22323
Exp3,2.36473,2.17247,0.73006,1.04336,1.76012
Exp4,2.02846,1.9012,1.41589,0.84161,0.94947
Exp5,3.58098,3.06671,1.29868,1.61663,2.25935
Exp6,2.47991,2.17005,1.39915,0.82909,1.4367
Exp7,2.01941,1.65562,0.78586,0.99933,1.06059
Exp8,2.50652,2.28583,1.23724,1.64828,0.98865
Exp9,1.38874,1.32473,0.78788,0.73107,0.7744
Exp10,2.09213,1.91209,1.40413,1.02306,0.79865
