,0,1,2
CNN-obs,10.79749761265981,11.067841855827803,40.00310647165789
RNN-obs,7.350142698002839,7.438814252268126,7.170108004747339
GRU-obs,6.174039444797076,5.793000782793251,5.729016569919478
DNN-obs,11.315201584198915,10.98093610885315,10.791296021409655
LSTM-obs,5.539431861296301,5.7398750644110645,5.1132011908214725
