[[ 0.09078882  0.30295047]
 [ 0.15662896  0.29022715]
 [ 0.53458392  0.28386105]
 [ 0.4803162   0.28184997]
 [ 0.33399753  0.28055357]
 [ 0.26267011  0.28625848]
 [ 0.2105942   0.28954878]
 [ 0.22494739  0.29467105]
 [ 0.28087055  0.29565698]
 [ 0.391688    0.29629015]
 [ 0.58622679  0.29775302]
 [ 0.77464755  0.31305105]
 [ 0.93452583  0.52370012]
 [ 0.9855441   0.70600923]
 [ 0.98432618  0.6740545 ]
 [ 1.45320354  0.50448445]
 [ 0.94020594  0.3460901 ]
 [ 0.2392942   0.30909107]
 [ 0.13857089  0.30064793]
 [ 0.2350139   0.29369173]
 [ 0.42331198  0.29019362]
 [ 0.37167858  0.28668757]
 [ 0.34796786  0.28468818]
 [ 0.34336913  0.2801938 ]
 [ 0.35397763  0.27583432]
 [ 0.35368257  0.27370492]
 [ 0.33476881  0.27035973]
 [ 0.31405503  0.26513497]
 [ 0.29189031  0.25958705]
 [ 0.26041563  0.25409162]
 [ 0.23294591  0.25010212]
 [ 0.23273538  0.2430877 ]
 [ 0.25624288  0.23704227]
 [ 0.3035017   0.25394492]
 [ 0.35621596  0.27758772]
 [ 0.42974399  0.37805358]
 [ 0.56060311  0.5058248 ]
 [ 0.59847811  0.42402938]
 [ 0.7925178   0.29710765]
 [ 0.71000914  0.24896283]
 [ 0.04003243  0.2393755 ]
 [ 0.09968469  0.23652855]
 [ 0.2909014   0.23554078]
 [ 0.25609463  0.23867597]
 [ 0.21801515  0.23789   ]
 [ 0.2060266   0.23887452]
 [ 0.21340871  0.23946555]
 [ 0.20803561  0.24059787]
 [ 0.22455961  0.24325408]
 [ 0.23572943  0.24721737]
 [ 0.24817134  0.25025375]
 [ 0.25904668  0.25508905]
 [ 0.26741771  0.25953635]
 [ 0.26718357  0.26342983]
 [ 0.27572418  0.26856492]
 [ 0.2890034   0.27387863]
 [ 0.30353144  0.27920727]
 [ 0.33641223  0.28685845]
 [ 0.36977166  0.35159495]
 [ 0.40612544  0.45978987]
 [ 0.43898909  0.50078713]
 [ 0.6175132   0.42379207]
 [ 0.62069689  0.33746572]
 [ 0.34980674  0.29489227]
 [ 0.15645157  0.2939395 ]
 [ 0.27337886  0.34802063]
 [ 0.36301061  0.64164572]
 [ 0.3925235   1.06024563]
 [ 0.4968059   1.328144  ]
 [ 0.8278798   0.91038222]
 [ 0.98251862  0.4891912 ]
 [ 0.46216788  0.33859598]
 [-0.56256312  0.30047488]
 [ 0.1433957   0.28312415]
 [ 0.58918309  0.27830142]
 [ 0.4331497   0.27488822]
 [ 0.30651208  0.27530763]
 [ 0.23189818  0.27578477]
 [ 0.18743106  0.28052635]
 [ 0.22768741  0.28666018]
 [ 0.28847963  0.6789349 ]
 [ 0.42678668  2.5632385 ]
 [ 0.60976462  3.90734967]
 [ 1.9308336   5.06154283]
 [ 4.70422007  4.278677  ]
 [ 3.67469142  3.00537617]
 [ 3.49746614  1.746906  ]
 [-0.43574516  0.89345032]
 [ 0.88765979  0.53570292]
 [ 1.20211153  0.39746703]
 [ 1.06717339  0.35211122]
 [ 1.2095773   0.33105205]
 [ 0.92289133  0.321686  ]
 [ 0.78038579  0.31137132]
 [ 0.92502583  0.30205293]
 [ 1.05654317  0.294767  ]
 [ 1.09527445  0.29056278]
 [ 1.08121623  0.28715485]
 [ 0.99886501  0.28611982]
 [ 0.75417721  0.28729163]
 [ 0.14747739  0.28570832]
 [ 0.15065019  0.2870087 ]
 [ 0.0936301   0.29063947]
 [ 0.09289439  0.2958276 ]
 [ 0.29769045  0.29991155]
 [ 0.79483178  0.30595582]
 [ 1.53518586  0.36677432]
 [ 2.43866853  1.00315185]
 [ 3.0785084   1.4677415 ]
 [ 3.45118458  1.50005933]
 [ 4.77691971  1.3646045 ]
 [ 2.89957102  1.08210835]
 [ 0.47296187  0.72516717]
 [ 0.65125438  0.49203272]
 [ 0.54669561  0.3896513 ]
 [ 0.41369503  0.3778135 ]
 [ 0.60305484  0.39708775]
 [ 0.6004267   0.34608875]
 [ 0.64918586  0.30974888]
 [ 0.65673252  0.29047453]]
