Datetime,EWMA-2
2021-12-28 07:00:00,0.16682633324392904
2021-12-28 08:00:00,0.16770224441464301
2021-12-28 09:00:00,0.17572749258265874
2021-12-28 10:00:00,0.3012327975275529
2021-12-28 11:00:00,0.8909912547314064
2021-12-28 12:00:00,1.4394454182438021
2021-12-28 13:00:00,2.014160806081267
2021-12-28 14:00:00,2.5030857131382
2021-12-28 15:00:00,2.5510400154905115
2021-12-28 16:00:00,2.022479227385726
2021-12-28 17:00:00,1.2347525424619086
2021-12-28 18:00:00,0.6476081474873029
2021-12-28 19:00:00,0.3911242936068788
2021-12-28 20:00:00,0.2901979756467373
2021-12-28 21:00:00,0.24147648077113465
2021-12-28 22:00:00,0.2289935602570449
2021-12-28 23:00:00,0.24618259786345936
2021-12-29 00:00:00,0.3773060548433753
