,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-ew4,0.8818,0.0429,0.9259,0.7829,-0.3879,0.1305,-0.0915,-0.5267
RNN-ew4,0.8153,0.0327,0.8991,0.7827,-0.1857,0.098,-0.0909,-0.4395
GRU-ew4,0.861,0.024,0.8952,0.8145,-0.3212,0.0732,-0.1814,-0.4271
DNN-ew4,0.8693,0.0634,0.9982,0.7806,-0.3528,0.2002,-0.0851,-0.7741
LSTM-ew4,0.8745,0.0174,0.9051,0.8396,-0.3622,0.054,-0.2553,-0.4587
