,0,1,2,3,4,5,6,7,8,9
CNN-ew4,-0.3338,-0.2654,-0.3333,-0.3406,-0.4103,-0.3321,-0.3225,-0.0248,-0.3781,0.2075
RNN-ew4,0.2126,0.1009,0.1616,-0.2812,0.1638,-0.0245,0.2202,0.188,-0.014,0.0531
GRU-ew4,-0.0582,-0.1537,-0.1483,0.0157,-0.0365,-0.077,-0.2277,0.1237,-0.2141,-0.0384
DNN-ew4,-0.1952,-0.1297,0.3075,-0.2182,-0.3287,-0.1513,-0.1769,-0.0206,-0.487,-0.0917
LSTM-ew4,-0.2439,-0.2145,-0.0701,-0.1557,-0.1165,0.031,-0.166,-0.173,-0.1481,-0.238
