,0,1,2,3,4,5,6,7,8,9
CNN-ew4,-0.4417,-0.3667,-0.4411,-0.4491,-0.5267,-0.4398,-0.4294,-0.0915,-0.4974,-0.1961
RNN-ew4,-0.1311,-0.1361,-0.1148,-0.4395,-0.1438,-0.2386,-0.0909,-0.1247,-0.2478,-0.1895
GRU-ew4,-0.2778,-0.3797,-0.358,-0.2538,-0.311,-0.329,-0.4271,-0.1814,-0.4184,-0.2758
DNN-ew4,-0.3817,-0.282,-0.0851,-0.3705,-0.7741,-0.3814,-0.2859,-0.0953,-0.6089,-0.2626
LSTM-ew4,-0.4587,-0.3764,-0.3095,-0.3623,-0.3392,-0.2553,-0.3617,-0.3717,-0.3561,-0.4311
