,fc2_rmse_mean,fc2_r2_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_std,fc2_r2_max,fc2_r2_min
0,0.5154,0.5269,0.0,0.5154,0.5154,0.0,0.5269,0.5269
0,0.522,0.5147,0.0,0.522,0.522,0.0,0.5147,0.5147
0,0.4351,0.6629,0.0,0.4351,0.4351,0.0,0.6629,0.6629
0,0.4687,0.6088,0.0,0.4687,0.4687,0.0,0.6088,0.6088
0,0.5152,0.5273,0.0,0.5152,0.5152,0.0,0.5273,0.5273
0,0.5265,0.5062,0.0,0.5265,0.5265,0.0,0.5062,0.5062
0,0.5148,0.528,0.0,0.5148,0.5148,0.0,0.528,0.528
