,fc3_rmse_mean,fc3_r2_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_std,fc3_r2_max,fc3_r2_min
0,0.7785,-0.0791,0.0,0.7785,0.7785,0.0,-0.0791,-0.0791
0,0.8589,-0.3135,0.0,0.8589,0.8589,0.0,-0.3135,-0.3135
0,0.7491,0.0008,0.0,0.7491,0.7491,0.0,0.0008,0.0008
0,0.8507,-0.2887,0.0,0.8507,0.8507,0.0,-0.2887,-0.2887
0,0.8174,-0.1899,0.0,0.8174,0.8174,0.0,-0.1899,-0.1899
0,0.8666,-0.3373,0.0,0.8666,0.8666,0.0,-0.3373,-0.3373
0,0.8436,-0.2672,0.0,0.8436,0.8436,0.0,-0.2672,-0.2672
