Datetime,NH3_N
2021-12-23 00:00:00,0.1956597666666666
2021-12-23 01:00:00,0.1959062866666666
2021-12-23 02:00:00,0.2014806386666666
2021-12-23 03:00:00,0.20609508319999997
2021-12-23 04:00:00,0.20955966991999997
2021-12-23 05:00:00,0.2102765352853333
2021-12-23 06:00:00,0.2107214811712
2021-12-23 07:00:00,0.2103211220360533
2021-12-23 08:00:00,0.2985668198882986
2021-12-23 09:00:00,0.7872425919329793
2021-12-23 10:00:00,0.8857722284931209
2021-12-23 11:00:00,0.7272290770958725
2021-12-23 12:00:00,0.5516614062575235
2021-12-23 13:00:00,0.4308683704211807
2021-12-23 14:00:00,0.35356836891937504
2021-12-23 15:00:00,0.30833279468495833
2021-12-23 16:00:00,0.30044453681097494
2021-12-23 17:00:00,0.30160033541991826
2021-12-23 18:00:00,0.3071927079186176
2021-12-23 19:00:00,0.30443477141783726
2021-12-23 20:00:00,0.289918889517369
2021-12-23 21:00:00,0.26782799371042143
2021-12-23 22:00:00,0.24976252955958617
2021-12-23 23:00:00,0.23684032440241837
2021-12-24 00:00:00,0.22854294797478436
2021-12-24 01:00:00,0.22250030211820396
2021-12-24 02:00:00,0.22013307460425569
2021-12-24 03:00:00,0.24110626476255342
2021-12-24 04:00:00,0.259498018857532
2021-12-24 05:00:00,0.2491721246478525
2021-12-24 06:00:00,0.2412631681220448
2021-12-24 07:00:00,0.2364545542065602
2021-12-24 08:00:00,0.23316104585726943
2021-12-24 09:00:00,0.23238694084769498
2021-12-24 10:00:00,0.23407863784195032
2021-12-24 11:00:00,0.2361204560385035
2021-12-24 12:00:00,0.24222338695643544
2021-12-24 13:00:00,0.26906663884052795
2021-12-24 14:00:00,0.29157386997098345
2021-12-24 15:00:00,0.27574098198259006
2021-12-24 16:00:00,0.2605173158562207
2021-12-24 17:00:00,0.24847404951373236
2021-12-24 18:00:00,0.23917164304157273
2021-12-24 19:00:00,0.2321017524916103
2021-12-24 20:00:00,0.2271194048282995
2021-12-24 21:00:00,0.22362429623031305
2021-12-24 22:00:00,0.2218014644048545
2021-12-24 23:00:00,0.219697371976246
2021-12-25 00:00:00,0.21840438985241423
2021-12-25 01:00:00,0.21755827391144852
2021-12-25 02:00:00,0.21710163768020246
2021-12-25 03:00:00,0.2172495159414548
2021-12-25 04:00:00,0.21843226289820622
2021-12-25 05:00:00,0.21938845773892374
2021-12-25 06:00:00,0.22057067464335425
2021-12-25 07:00:00,0.22179908478601257
2021-12-25 08:00:00,0.22306146420494086
2021-12-25 09:00:00,0.22501160518963115
2021-12-25 10:00:00,0.2268225031137787
2021-12-25 11:00:00,0.22758773520160053
2021-12-25 12:00:00,0.2289626011209603
2021-12-25 13:00:00,0.23220748733924282
2021-12-25 14:00:00,0.23820365907021235
2021-12-25 15:00:00,0.24579550877546072
2021-12-25 16:00:00,0.2421045652652764
2021-12-25 17:00:00,0.23279018582583252
2021-12-25 18:00:00,0.22527061816216615
2021-12-25 19:00:00,0.21964317756396637
2021-12-25 20:00:00,0.21583238653837983
2021-12-25 21:00:00,0.2130986519230279
2021-12-25 22:00:00,0.21137475115381676
2021-12-25 23:00:00,0.22214474402562337
2021-12-26 00:00:00,0.24342982641537397
2021-12-26 01:00:00,0.32198512251589106
2021-12-26 02:00:00,0.5887936468428681
2021-12-26 03:00:00,0.6199415414390541
2021-12-26 04:00:00,0.4976504048634325
2021-12-26 05:00:00,0.4013736095847261
2021-12-26 06:00:00,0.33416575241750235
2021-12-26 07:00:00,0.2892315647838347
2021-12-26 08:00:00,0.2623748122036341
2021-12-26 09:00:00,0.2461104006555138
2021-12-26 10:00:00,0.23620774039330827
2021-12-26 11:00:00,0.2456289175693183
2021-12-26 12:00:00,0.2915732172082577
2021-12-26 13:00:00,0.31179628365828793
2021-12-26 14:00:00,0.3155271235283061
2021-12-26 15:00:00,0.30389769411698364
2021-12-26 16:00:00,0.29503339647019017
2021-12-26 17:00:00,0.3329074778821141
2021-12-26 18:00:00,0.4926446000626018
2021-12-26 19:00:00,0.6624020933708945
2021-12-26 20:00:00,0.7770050893558701
2021-12-26 21:00:00,0.7314048869468555
2021-12-26 22:00:00,0.5810595721681132
2021-12-26 23:00:00,0.4441024299675346
2021-12-27 00:00:00,0.34761752464718737
2021-12-27 01:00:00,0.28374407478831243
2021-12-27 02:00:00,0.2429470448729874
2021-12-27 03:00:00,0.26342603359045913
2021-12-27 04:00:00,0.4275108668209421
2021-12-27 05:00:00,0.5188457600925653
2021-12-27 06:00:00,0.4409980960555392
2021-12-27 07:00:00,0.3540282442999902
2021-12-27 08:00:00,0.29319847324666076
2021-12-27 09:00:00,0.2524709839479965
2021-12-27 10:00:00,0.2263612037021312
2021-12-27 11:00:00,0.2363565088879454
2021-12-27 12:00:00,0.37080740533276724
2021-12-27 13:00:00,0.5886997031996604
2021-12-27 14:00:00,0.7390665485864629
2021-12-27 15:00:00,0.7419236558185445
2021-12-27 16:00:00,0.6497752201577933
2021-12-27 17:00:00,0.598027112094676
2021-12-27 18:00:00,0.6472504739234722
2021-12-27 19:00:00,0.7339978976874166
2021-12-27 20:00:00,0.76971171861245
2021-12-27 21:00:00,0.68952081116747
2021-12-27 22:00:00,0.5581804133671486
2021-12-27 23:00:00,0.42346072802028917
2021-12-28 00:00:00,0.3294112501455068
2021-12-28 01:00:00,0.2673874234206374
2021-12-28 02:00:00,0.22881958738571578
2021-12-28 03:00:00,0.2051112457647628
2021-12-28 04:00:00,0.19073251412552433
2021-12-28 05:00:00,0.18180811514198125
2021-12-28 06:00:00,0.17582575575185538
