,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
LSTM-3-obs,11.059,0.0,11.059,11.059,0.6157,0.0,0.6157,0.6157
LSTM-3-sg5,11.8279,0.0,11.8279,11.8279,0.5604,0.0,0.5604,0.5604
LSTM-3-sg7,10.819,0.0,10.819,10.819,0.6322,0.0,0.6322,0.6322
LSTM-3-sg9,10.4107,0.0,10.4107,10.4107,0.6594,0.0,0.6594,0.6594
LSTM-3-ew2,11.1175,0.0,11.1175,11.1175,0.6116,0.0,0.6116,0.6116
LSTM-3-ew3,11.2366,0.0,11.2366,11.2366,0.6032,0.0,0.6032,0.6032
LSTM-3-ew4,11.1581,0.0,11.1581,11.1581,0.6088,0.0,0.6088,0.6088
