,0,1,2,3,4,5,6,7,8,9
CNN-ew3,-0.2096,-0.2241,-0.2325,-0.3157,-0.2209,-0.155,-0.2279,-0.0054,-0.221,-0.2304
RNN-ew3,-0.0964,-0.0691,-0.1073,-0.0533,-0.131,-0.1306,-0.1152,0.0236,-0.0529,-0.0228
GRU-ew3,-0.1,-0.1759,-0.1121,-0.145,-0.1003,-0.2512,-0.2204,-0.1924,-0.2599,-0.3476
DNN-ew3,-0.1526,-0.2035,-0.297,-0.1615,-0.2842,-0.0603,-0.2002,0.0095,-0.1733,-0.0295
LSTM-ew3,-0.1938,-0.1631,-0.2301,-0.2051,-0.1969,-0.1518,-0.1914,-0.1691,-0.1562,-0.1969
