,0,1,2,3,4,5,6,7,8,9
CNN-ew3,0.064,-0.0458,-0.0521,0.0827,-0.0014,0.0045,-0.0486,0.7029,-0.0434,-0.0505
RNN-ew3,0.463,0.4069,0.347,0.5053,0.3426,0.4934,0.4774,0.6162,0.5846,0.5594
GRU-ew3,0.4698,0.3694,0.406,0.3354,0.4288,0.1674,0.1218,0.1632,0.0775,-0.0607
DNN-ew3,0.5299,0.4703,0.4114,-0.2226,0.162,0.695,0.4551,0.758,0.5351,0.2418
LSTM-ew3,0.2629,0.3039,0.2068,0.2674,0.2641,0.3021,0.2321,0.2655,0.3626,0.2564
