Datetime,NH3_N,Colour,sin_hour,cos_hour,sin_day,cos_day
2021-12-23 00:00:00,0.2226557267676766,96.75151515151512,0.0,1.0,-0.9945218953682734,0.10452846326765299
2021-12-23 01:00:00,0.1973141136363635,93.23787878787874,0.25881904510252074,0.9659258262890683,-0.9945218953682734,0.10452846326765299
2021-12-23 02:00:00,0.1838932685425684,90.57813852813848,0.49999999999999994,0.8660254037844387,-0.9945218953682734,0.10452846326765299
2021-12-23 03:00:00,0.1823931914862914,88.77229437229433,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.10452846326765299
2021-12-23 04:00:00,0.1928138824675321,87.8203463203462,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299
2021-12-23 05:00:00,0.1077579016594514,86.76190476190465,0.9659258262890683,0.25881904510252074,-0.9945218953682734,0.10452846326765299
2021-12-23 06:00:00,0.2534462186147182,87.68614718614705,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299
2021-12-23 07:00:00,0.5078667196248189,90.79437229437217,0.9659258262890683,-0.25881904510252063,-0.9945218953682734,0.10452846326765299
2021-12-23 08:00:00,0.7214005822510813,95.87662337662326,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.10452846326765299
2021-12-23 09:00:00,0.8370503523809513,102.27705627705616,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.10452846326765299
2021-12-23 10:00:00,0.8422322559163049,108.58658008657994,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299
2021-12-23 11:00:00,0.7324233838383829,114.32251082251068,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.10452846326765299
2021-12-23 12:00:00,0.5023261202020195,118.4610389610388,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.10452846326765299
2021-12-23 13:00:00,0.2242949863636359,119.81818181818164,-0.2588190451025208,-0.9659258262890683,-0.9945218953682734,0.10452846326765299
2021-12-23 14:00:00,0.19807082034632,120.11255411255394,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.10452846326765299
2021-12-23 15:00:00,0.2426093307359303,120.72294372294355,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.10452846326765299
2021-12-23 16:00:00,0.2769824632756128,121.2770562770561,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.10452846326765299
2021-12-23 17:00:00,0.2966336598845595,122.22294372294354,-0.9659258262890683,-0.25881904510252063,-0.9945218953682734,0.10452846326765299
2021-12-23 18:00:00,0.3026641006493502,123.93073593073576,-1.0,-1.8369701987210297e-16,-0.9945218953682734,0.10452846326765299
